4182,2022,"Data Analyst (Business, Marketing, Financial, Quantitative, etc)",Python,R,,C,,Java,,,,,,,,,,
4183,2022,Data Scientist,Python,,,,,,Javascript,,,,,,,,PHP,
4184,2022,"Manager (Program, Project, Operations, Executive-level, etc)",Python,,,,,,,,,,,,,,,
4185,2022,,Python,,,C,C++,Java,Javascript,,,,,,,,,
4186,2022,,Python,,SQL,,,,,,,,,,,,,
4187,2022,,Python,,SQL,,C++,Java,Javascript,,,,,,,,,
4188,2022,Currently not employed,,R,SQL,,,,,,,,,,,,,
4189,2022,Software Engineer,,,SQL,,,Java,,,,,,,,,,
4190,2022,Currently not employed,Python,,,,,,,,,,,,,,,
4191,2022,,Python,,,,,,,,,Bash,,,,,,
4192,2022,,Python,,,C,C++,,,,,,,,,,,
4193,2022,Other,,,,,,,,,,,,,,,,
4194,2022,"Data Analyst (Business, Marketing, Financial, Quantitative, etc)",Python,,,,,,,,,,,,,,,
4195,2022,,Python,,,,C++,,,,,,,,,,,
4196,2022,,Python,R,SQL,,,,,,,,,,,,,
4197,2022,,,R,SQL,,,,,,,,,,,,,
4198,2022,Machine Learning/ MLops Engineer,Python,,SQL,,,,,,,,,,,,,
4199,2022,,Python,R,SQL,C,,Java,Javascript,,,,MATLAB,,,,PHP,
4200,2022,,Python,R,,,,Java,Javascript,,,,,,,,,
4201,2022,,Python,,,,C++,,,,,Bash,,,,,,
4202,2022,Teacher / professor,Python,,SQL,,,,,,,,,,,,,
4203,2022,,Python,R,SQL,,,,,,,,,,,,,
4204,2022,,,,,,,,,,,,,,,,,
4205,2022,,Python,R,,,,,,,,,,,,,,
4206,2022,,Python,,,,C++,Java,,,,,MATLAB,,,,,
4207,2022,,Python,R,,,,,,,,,,,,,,
4208,2022,Engineer (non-software),Python,,,,,,,,,,MATLAB,,Other,,,
4209,2022,Software Engineer,Python,,,C,,Java,,,,,,,,,,
4210,2022,,,,SQL,,,Java,,,,,,,,,,
4211,2022,,Python,,,,,Java,,,,,,,,,,
4212,2022,,,,,,,,,,,,,,,,,
4213,2022,,Python,,,,,Java,,,,,MATLAB,,,C#,,
4214,2022,,Python,,SQL,,,Java,Javascript,,,Bash,,,,C#,,
4215,2022,,,,,,,,,,,,,,,,,
4216,2022,,,,,,,,,,,,,,,,,
4217,2022,,,,,,,,,,,,,,,,,
4218,2022,,Python,R,SQL,,,Java,Javascript,,,,,,,,PHP,
4219,2022,,Python,,,,C++,Java,Javascript,,,,,,,,PHP,
4220,2022,"Data Analyst (Business, Marketing, Financial, Quantitative, etc)",Python,,SQL,,,,,,,,,,,,,
4221,2022,Currently not employed,Python,,,C,C++,,,,,,,,,,,
4222,2022,,,,,,,,,,,,,,,,,
4223,2022,,Python,,,,,,,,,,,,,,,
4224,2022,,Python,,,,,,,,,,,,,C#,PHP,
4225,2022,,Python,R,SQL,,,,,,,,,,,,,
4226,2022,Currently not employed,Python,,,,,,,,,,,,,,,
4227,2022,Machine Learning/ MLops Engineer,Python,,SQL,,,Java,,,,,,,,,,
4228,2022,,,,,,,,,,,,,,,,,
4229,2022,,Python,,,,,,,,,,,,,,,
4230,2022,"Data Analyst (Business, Marketing, Financial, Quantitative, etc)",Python,,,,,,,,,,,,,,,
4231,2022,,Python,R,SQL,C,C++,,,,,,,,,,,
4232,2022,,Python,,,,,Java,,,,,,,,,,
4233,2022,Engineer (non-software),Python,R,,,,,,,,,,,,,,
4234,2022,,Python,,SQL,,,Java,,,,,,,,,PHP,
4235,2022,"Manager (Program, Project, Operations, Executive-level, etc)",Python,R,SQL,,,,,,,,,,,,,
4236,2022,,Python,,,C,C++,,Javascript,,,,,,,C#,PHP,
4237,2022,Software Engineer,Python,,,,,,,,,,,,,C#,,
4238,2022,Currently not employed,,,,,,,Javascript,,,,,,,,,
4239,2022,,Python,,,C,,,,,,,MATLAB,,,,,
4240,2022,Data Scientist,Python,,SQL,,,,,,,,,,,,,
4241,2022,Software Engineer,,,SQL,,,,,,,,,,,C#,,
4242,2022,"Data Analyst (Business, Marketing, Financial, Quantitative, etc)",,R,SQL,,,,,,,,,,,,,
4243,2022,,Python,R,SQL,,C++,,,,,,,,,C#,,
4244,2022,Other,,,,,,,,,,,,,,,,
4245,2022,,Python,,,,,,,,,,,,,,,
4246,2022,,Python,,SQL,,,,,,,,,,,,,
4247,2022,,Python,,,,,,,,,,,,,,,
4248,2022,,Python,,,C,C++,Java,Javascript,,,,,,,,PHP,
4249,2022,Engineer (non-software),,,,,,,,,,,,,,,,
4250,2022,,Python,,SQL,C,C++,Java,,,,,,,,C#,,
4251,2022,"Data Analyst (Business, Marketing, Financial, Quantitative, etc)",Python,R,SQL,,,,,,,,,,,,,
4252,2022,"Manager (Program, Project, Operations, Executive-level, etc)",Python,,SQL,,,,,,,,,,,,,
4253,2022,,Python,R,SQL,,,,,,,Bash,MATLAB,,,,,
4254,2022,Currently not employed,Python,R,SQL,C,C++,,,,,,,,,,,
4255,2022,,Python,,SQL,,C++,Java,Javascript,Julia,,,,,,,PHP,
4256,2022,,Python,R,SQL,C,C++,Java,Javascript,,,,,,,C#,PHP,
4257,2022,,,,,,,,,,,,,,,,,
4258,2022,,,,SQL,,,,,,,,,,,,,
4259,2022,Currently not employed,Python,R,,,,,,,,,,,,,,
4260,2022,"Data Analyst (Business, Marketing, Financial, Quantitative, etc)",Python,R,SQL,,,,,,,,MATLAB,,,,,
4261,2022,Teacher / professor,Python,R,,,,,,,,,MATLAB,,,,,
4262,2022,Data Scientist,Python,,,,,,,,,,,,,,,
4263,2022,Data Scientist,,,,,,,,,,,,,,,,
4264,2022,,Python,,SQL,,,,,,,,,,,,,
4265,2022,,Python,,,,,Java,,,,Bash,,,,,,
4266,2022,,Python,,,C,C++,,,,,,MATLAB,,,,,
4267,2022,,Python,,SQL,,,,,,,,,,,,,
4268,2022,,Python,,,,,,,,,,,,,,,
4269,2022,,Python,,,,,Java,,,,,,,,,,
4270,2022,Teacher / professor,Python,R,SQL,,,,Javascript,,,,,,,,PHP,
4271,2022,,Python,,,,,,,,,,,,,,,
4272,2022,,Python,,,,,,,,,,,,,,,
4273,2022,Currently not employed,Python,,SQL,,,Java,,,,,,,,,,
4274,2022,,Python,,,,,,,,,,,,,,,
4275,2022,,Python,,,,,,,,,,,,,,,
4276,2022,,Python,,SQL,,C++,,,,,,,,,C#,,
4277,2022,Statistician,Python,R,SQL,,,,,,,,,,,,,
4278,2022,,Python,,,,,,,,,,,,,,,
4279,2022,Data Scientist,Python,,SQL,,,,,,,,,,,,,
4280,2022,Data Scientist,,,,,,,,,,,,,,,,
4281,2022,,Python,,,,,,Javascript,,,Bash,MATLAB,,,,,
4282,2022,,Python,,SQL,,,,,,,Bash,,,,,,
4283,2022,Data Scientist,Python,,SQL,,,,,,,,,,,,,
4284,2022,Other,,,,,,,,,,,,,,,,
4285,2022,,Python,,SQL,,,,,,,,,,,,,
4286,2022,,Python,,,C,C++,,,,,,MATLAB,,,,,
4287,2022,,Python,,,,,,,,,,,,,,,
4288,2022,Statistician,,R,,,,,,,,,,,,,,
4289,2022,,,,SQL,,,Java,Javascript,,,,,,,,,
4290,2022,Developer Advocate,Python,,,,C++,Java,,,,,,,,,,
4291,2022,"Manager (Program, Project, Operations, Executive-level, etc)",Python,,,,,,,,,,,,,,,
4292,2022,,Python,R,SQL,C,C++,Java,Javascript,,,,MATLAB,,,C#,,
4293,2022,Data Scientist,Python,R,,,,,,,,,,,,,,
4294,2022,"Data Analyst (Business, Marketing, Financial, Quantitative, etc)",,,SQL,,,,,,,,,,,,,
4295,2022,,,,,,,,,,,,,,,,,
4296,2022,Data Scientist,,,SQL,,,,,Julia,,,,,,,,
4297,2022,,Python,,SQL,,,,Javascript,,,,,,,,,
4298,2022,"Data Analyst (Business, Marketing, Financial, Quantitative, etc)",Python,,,,,,,,,,,,,,,
4299,2022,Software Engineer,Python,,SQL,,,,,,,Bash,,,,,,
4300,2022,Other,Python,,,,,,,,,,,,,,,
4301,2022,,,,,,C++,,,,,,,,,,,
4302,2022,"Data Analyst (Business, Marketing, Financial, Quantitative, etc)",Python,,SQL,,,,,,,,,,,,,
4303,2022,Other,,,,,,,,,,,,,,,,
4304,2022,,,,SQL,,,,,,,,,,,,,
4305,2022,Machine Learning/ MLops Engineer,Python,,SQL,,C++,,,,,Bash,,,,,,
4306,2022,,Python,,,,C++,Java,,,,,MATLAB,,,,,
4307,2022,,Python,,SQL,,,,,,,,,,,,,
4308,2022,,,,SQL,C,,,,,,,MATLAB,,,,,
4309,2022,Research Scientist,Python,,,,,,,,,,,,,,,
4310,2022,,Python,,,,C++,,,,,,,,,,,
4311,2022,Other,Python,,SQL,,,,Javascript,,,,,,Other,,,
4312,2022,,,,,,,,,,,,,,,,,
4313,2022,,Python,R,SQL,,,,,,,Bash,,,,,,
4314,2022,,,,,C,,Java,Javascript,,,,,,Other,,,
4315,2022,Research Scientist,Python,R,SQL,,C++,,,,,,MATLAB,,,,,
4316,2022,"Data Analyst (Business, Marketing, Financial, Quantitative, etc)",Python,,,,,,,,,,,,,,,
4317,2022,,Python,,,,,,,,,,,,,,,
4318,2022,,Python,,SQL,C,,Java,Javascript,,,,,,,,,
4319,2022,Software Engineer,Python,,SQL,,,,,,,,,,,,,
4320,2022,Machine Learning/ MLops Engineer,Python,,,,,Java,,,,,,,,,,
4321,2022,Teacher / professor,Python,,,C,,,,,,,,,,,,
4322,2022,Data Administrator,,,,,,,,,,,,,,,,
4323,2022,"Manager (Program, Project, Operations, Executive-level, etc)",Python,,SQL,,,,,,,,,,,,,
4324,2022,,Python,,,C,,,,,,,,,,,,
4325,2022,,,,SQL,,,Java,,,,,,,,C#,,
4326,2022,Data Scientist,Python,,SQL,,,,,,,,MATLAB,,,C#,,
4327,2022,,,,,,,,,,,,,,,,,
4328,2022,Data Scientist,Python,R,SQL,,,,,,,,,,,,,
4329,2022,,Python,,,,,,,,,Bash,,,,,,
4330,2022,,,,SQL,C,,,,,,,,,,C#,,
4331,2022,,,,,,C++,Java,,,,,,,,,,
4332,2022,,Python,,SQL,,,,,,,,,,,,,
4333,2022,"Data Analyst (Business, Marketing, Financial, Quantitative, etc)",Python,,SQL,,,,,,,,,,,,,
4334,2022,Data Scientist,Python,R,SQL,,,,,,,,,,,,,
4335,2022,,,,,,,,,,,,,,,,,
4336,2022,Other,Python,R,SQL,,,,,,,,,,,,,
4337,2022,,Python,,,,,,,,,,,,,,,
4338,2022,Currently not employed,Python,,SQL,,,,,,,,,,,,,
4339,2022,"Data Analyst (Business, Marketing, Financial, Quantitative, etc)",Python,,,,C++,,,,,,MATLAB,,,,,
4340,2022,,Python,,SQL,,,,,,,Bash,,,,,,
4341,2022,,,,,,,,,,,,,,,,,
4342,2022,"Data Analyst (Business, Marketing, Financial, Quantitative, etc)",Python,,,C,C++,,Javascript,,,,,,Other,,PHP,
4343,2022,,Python,R,SQL,,,,Javascript,,,,,,,,,
4344,2022,,Python,,,C,,,,,,,MATLAB,,,,,
4345,2022,,Python,,,,,,,,,,,,,,,
4346,2022,,,R,,,,,,,,,,,,,,
4347,2022,,Python,R,,,,,,,,,,,,,,
4348,2022,,Python,R,SQL,,,,,,,,,,Other,,,
4349,2022,,Python,R,,C,,,,,,,,,,C#,,
4350,2022,Data Scientist,Python,,SQL,,,,,,,,,,,,,
4351,2022,"Data Analyst (Business, Marketing, Financial, Quantitative, etc)",Python,,SQL,,,,,,,,,,,,,
4352,2022,,Python,,SQL,,,,,,,,,,Other,,,
4353,2022,,Python,R,,,,,,,,,,,,,,
4354,2022,Currently not employed,Python,,SQL,,,,,,,,,,,,,
4355,2022,"Data Analyst (Business, Marketing, Financial, Quantitative, etc)",Python,,,,,,Javascript,,,,,,,,,Go
4356,2022,Software Engineer,Python,,SQL,,C++,Java,,,,,,,,,,
4357,2022,,Python,R,SQL,C,C++,,Javascript,,,,MATLAB,,,C#,PHP,
4358,2022,,,,SQL,,,,,,,,,,,,,
4359,2022,Teacher / professor,,,,,,,,,,,,,,,,
4360,2022,,,,,,,,,,,,,,,,,
4361,2022,"Manager (Program, Project, Operations, Executive-level, etc)",Python,R,,,,,,,,,,,,,,
4362,2022,,Python,,,C,C++,,,,,,,,,,,
4363,2022,,,,,,,,,,,,,,,,,
4364,2022,Data Scientist,Python,R,,,,,Javascript,,,,MATLAB,,,,,
4365,2022,,Python,,,C,,Java,,,,Bash,,,,,,
4366,2022,,Python,R,SQL,,,,,,,,,,,,,
4367,2022,,Python,,SQL,,,,Javascript,,,,,,,,,
4368,2022,Currently not employed,Python,,,,,,,,,,,,,,,
4369,2022,,Python,,SQL,C,,,,,,,,,,,,
4370,2022,,Python,,,,,,,,,,,,,,,
4371,2022,,Python,,,,C++,,,,,,,,,,,
4372,2022,Teacher / professor,,R,,C,C++,,Javascript,,,,MATLAB,,,,,
4373,2022,Data Scientist,Python,,SQL,,,,,,,,,,Other,,,
4374,2022,Data Scientist,Python,,SQL,,,,,,,,,,,,,
4375,2022,,Python,,,,,,,,,,,,,,,
4376,2022,Data Engineer,Python,,SQL,,C++,,,,,,,,Other,,,
4377,2022,Statistician,Python,R,,,,,Javascript,,,,,,,C#,PHP,
4378,2022,,Python,,,C,C++,Java,,,,,MATLAB,,,,,
4379,2022,,Python,R,,C,,Java,,,,,,,,,,
4380,2022,,Python,,,,,,,,,,,,,,,
4381,2022,"Data Analyst (Business, Marketing, Financial, Quantitative, etc)",,R,SQL,,,,,,,,,,,,,
4382,2022,Data Scientist,Python,,,,,,,,,,,,,,,
4383,2022,,Python,,SQL,C,,,Javascript,,,,,,,C#,PHP,
4384,2022,Engineer (non-software),,,,,,,,,,,,,,,,
4385,2022,,Python,R,SQL,C,C++,Java,Javascript,,,,MATLAB,,,,PHP,
4386,2022,"Manager (Program, Project, Operations, Executive-level, etc)",Python,,SQL,,,Java,,,,,,,,,,
4387,2022,,Python,,,,,,,,,,,,,,,
4388,2022,Currently not employed,Python,,,,,,,,,,,,,,,
4389,2022,Engineer (non-software),,,SQL,,,,,,,,,,,,,
4390,2022,,,,,,,,Javascript,,,,,,,,,
4391,2022,Data Scientist,Python,,,,,,,,,,,,,,,
4392,2022,,Python,R,,,,,Javascript,,,,MATLAB,,,,,
4393,2022,Teacher / professor,,R,SQL,,,Java,,,,,,,,,,
4394,2022,,Python,,,C,C++,,,,,,MATLAB,,,,,
4395,2022,,Python,R,SQL,C,C++,Java,Javascript,,,Bash,MATLAB,,,,PHP,
4396,2022,Teacher / professor,Python,,,,C++,,,,,,,,Other,,,
4397,2022,Data Engineer,Python,,SQL,,,,,,,,,,,,,
4398,2022,"Data Analyst (Business, Marketing, Financial, Quantitative, etc)",Python,,SQL,,,,,,,,,,,,,
4399,2022,,Python,R,,,,,,,,,,,,,,
4400,2022,,,,SQL,,,Java,Javascript,,,,,,,C#,PHP,
4401,2022,,Python,,,,,,,,,,,,,,,
4402,2022,Currently not employed,,,,,,,,,,,,,,,,
4403,2022,,Python,,,C,C++,,,,,Bash,MATLAB,,,,,
4404,2022,,Python,,,,,,,,,,MATLAB,,,,,
4405,2022,Currently not employed,Python,,,,,,,,,,,,,,,
4406,2022,Currently not employed,Python,,SQL,,,,,,,,,,,,,
4407,2022,"Data Analyst (Business, Marketing, Financial, Quantitative, etc)",,,,,,,,,,,,,,,,
4408,2022,Other,Python,,,,,,,,,,,,,,,
4409,2022,Data Engineer,Python,,SQL,C,,,,,,,,,,,,
4410,2022,"Data Analyst (Business, Marketing, Financial, Quantitative, etc)",,,,,,,,,,,,None,,,,
4411,2022,,Python,,SQL,C,C++,,,,,,,,,,,
4412,2022,Currently not employed,,,,,,,,,,,,,,,,
4413,2022,"Data Analyst (Business, Marketing, Financial, Quantitative, etc)",Python,,,,,,,,,,,,Other,,,
4414,2022,,Python,,,C,C++,,,,,,,,,,,
4415,2022,Currently not employed,Python,,SQL,,,,Javascript,,,,,,,,,
4416,2022,,Python,,,,,,,,,,,,,,,
4417,2022,,,,,,,,Javascript,,,,,,,,,
4418,2022,,,R,SQL,,,,,,,,,,,,,
4419,2022,,,,,,,,Javascript,,,,,,,,,
4420,2022,Other,Python,,SQL,,,,Javascript,,,Bash,,,,,,
4421,2022,Data Scientist,,,,,,,,,,,,,,,,
4422,2022,,,,,,,,,,,,,,,,,
4423,2022,,Python,R,,C,,,,,,,,,,,,
4424,2022,"Manager (Program, Project, Operations, Executive-level, etc)",Python,R,SQL,,,,,,,,,,,,,
4425,2022,,,,SQL,,C++,,,,,,,,,,PHP,
4426,2022,"Data Analyst (Business, Marketing, Financial, Quantitative, etc)",Python,,SQL,,,,,,,,,,,,,
4427,2022,,,,,,,,,,,,,,,,,
4428,2022,,Python,,SQL,,C++,Java,,,,,MATLAB,,,,,
4429,2022,,Python,,SQL,,,,,,,,,,,,,
4430,2022,Teacher / professor,Python,,SQL,C,C++,Java,,,,,,,,,,
4431,2022,,,,,,,,,,,,,,,,,
4432,2022,Software Engineer,Python,,,,,,,,,,,,,,,
4433,2022,,Python,,SQL,,,,,,,,,,,,,
4434,2022,,Python,,,,C++,,,,,,,,,,,
4435,2022,,Python,,,C,C++,,,,,,,,,,,
4436,2022,,,,,,,,,,,,,,,,,
4437,2022,Data Scientist,Python,,SQL,,,,,,,,,,,,,
4438,2022,,Python,,,,,,,Julia,,,,,,,,
4439,2022,"Data Analyst (Business, Marketing, Financial, Quantitative, etc)",Python,R,SQL,,,,,,,,MATLAB,,,,,
4440,2022,Other,Python,R,,,,,,,,,,,,,,
4441,2022,Data Scientist,Python,R,,,C++,Java,Javascript,,,,,,,,,
4442,2022,,Python,,,,,,,,,Bash,,,,,,
4443,2022,"Data Analyst (Business, Marketing, Financial, Quantitative, etc)",Python,,SQL,,,,,,,,,,,,,
4444,2022,Data Scientist,Python,R,SQL,,,,,,,Bash,,,,,,
4445,2022,,Python,R,SQL,C,C++,,Javascript,,,,,,,C#,,
4446,2022,,Python,,,,C++,,,,,,,,,,,
4447,2022,"Manager (Program, Project, Operations, Executive-level, etc)",Python,,,,,,,,,,,,,,,
4448,2022,,Python,,,,,,,,,,,,,,,
4449,2022,,Python,,,,,,,,,,,,,,,
4450,2022,,Python,R,,,,,,,,,,,,,,
4451,2022,Machine Learning/ MLops Engineer,Python,,,,,,,,,,,,,,,
4452,2022,,Python,R,,,,,,,,,,,,,,
4453,2022,,Python,,SQL,,,,,,,,,,,,,
4454,2022,,Python,,,,C++,,Javascript,,,,MATLAB,,,,PHP,
4455,2022,,,,,,,Java,,,,,,,,,,
4456,2022,Teacher / professor,Python,,SQL,C,C++,Java,Javascript,,,,,,,,,
4457,2022,Currently not employed,Python,,,,,,,,,,,,,,,
4458,2022,,,,,,,,,,,,,,,,,
4459,2022,,Python,,,,,,,,,,,,,,,
4460,2022,,Python,R,SQL,C,C++,Java,Javascript,,,Bash,,,,C#,PHP,
4461,2022,,Python,,SQL,,,,,,,,,,,,,
4462,2022,,Python,,,,C++,,,,,,,,,,,
4463,2022,,Python,,,,C++,Java,,,,,,,,,,
4464,2022,,Python,R,SQL,,C++,,,,,,,,,,,
4465,2022,,Python,,SQL,,,,,,,,,,,,,
4466,2022,,Python,R,SQL,,,Java,,,,,,,,,,
4467,2022,Developer Advocate,,,,,,,Javascript,,,,,,,,,
4468,2022,Other,Python,,SQL,,,,,,,,,,,,,
4469,2022,,Python,,,C,,,,Julia,,Bash,,,,,,
4470,2022,,Python,,SQL,,,,,,,,,,,,,
4471,2022,Software Engineer,Python,,,,C++,,,,,,MATLAB,,,,,
4472,2022,Data Scientist,Python,,SQL,,,,,,,,,,,,,
4473,2022,,Python,,SQL,,,,,,,,,,,,,
4474,2022,Data Scientist,Python,,,,,,,,,,,,,,,
4475,2022,Data Scientist,Python,R,,,,,Javascript,,,,,,,,,
4476,2022,,,,,,,,,,,,,,,,,
4477,2022,Data Scientist,,R,,,,,,,,Bash,,,,,,
4478,2022,Data Engineer,Python,,SQL,C,C++,Java,,,,,,,,C#,,
4479,2022,,Python,R,SQL,,,Java,,,,,,,,,,
4480,2022,,Python,,SQL,,C++,Java,,,,,,,,C#,,
4481,2022,,Python,,,,,,,,,,,,,,,
4482,2022,,Python,R,,,,,,,,,,,,,,
4483,2022,Currently not employed,Python,,SQL,,,,,,,,,,,,PHP,
4484,2022,Teacher / professor,Python,R,SQL,C,C++,Java,,,,,MATLAB,,,,,
4485,2022,,Python,,,,,,Javascript,,,,MATLAB,,,,,
4486,2022,"Manager (Program, Project, Operations, Executive-level, etc)",,R,,C,,,,,,,,,,,,
4487,2022,,Python,,SQL,,C++,,,,,,,,,,,
4488,2022,Data Scientist,Python,,SQL,,C++,,,,,,,,,,,
4489,2022,Currently not employed,Python,,SQL,C,C++,,,,,,,,,,,
4490,2022,"Data Analyst (Business, Marketing, Financial, Quantitative, etc)",Python,R,SQL,,,,,,,,,,,,,
4491,2022,Currently not employed,,,SQL,,C++,Java,,,,,,,,C#,,
4492,2022,,Python,,,,,,,,,,,,,,,
4493,2022,,Python,,SQL,C,C++,,Javascript,,,,,,,,,
4494,2022,,Python,,,,C++,Java,,,,,,,,,,
4495,2022,Currently not employed,,,,,,,,,,,,None,,,,
4496,2022,,Python,,,,C++,,,,,,,,,,,
4497,2022,,Python,,,C,C++,Java,,,,,,,,,,
4498,2022,,Python,R,,C,C++,,,,,,,,,,,
4499,2022,Machine Learning/ MLops Engineer,Python,,SQL,,,,,,,Bash,,,,,,
4500,2022,"Data Analyst (Business, Marketing, Financial, Quantitative, etc)",,,,,,,,,,,,,,,,
4501,2022,,Python,,SQL,,,,,,,,,,,,,
4502,2022,,Python,R,,,,,,,,,,,,,,
4503,2022,"Data Analyst (Business, Marketing, Financial, Quantitative, etc)",Python,,,,,,,,,,,,,,,
4504,2022,,Python,,,,,,,,,,,,,,,
4505,2022,Teacher / professor,Python,,,,,,,,,,,,,,,
4506,2022,,Python,,SQL,,,,,,,,,,,,,
4507,2022,Software Engineer,Python,,SQL,,,,,,,,,,,,,
4508,2022,Currently not employed,Python,,,,,,,,,,,,,,,
4509,2022,,Python,R,SQL,,,,,,,,,,,,,
4510,2022,,,,,,,,,,,,,,,,,
4511,2022,,,,SQL,,,Java,,,,,MATLAB,,,C#,,
4512,2022,Teacher / professor,Python,,,,,,,,,,MATLAB,,,,,
4513,2022,,,R,,,,,,,,,,,,,,
4514,2022,,Python,,SQL,,,,,,,,,,,,,
4515,2022,Statistician,Python,R,,,,,,,,,,,,,,
4516,2022,"Manager (Program, Project, Operations, Executive-level, etc)",Python,,,,,,,,,,,,,,,
4517,2022,,,,,,,,,,,,,,,,,
4518,2022,Software Engineer,Python,,SQL,,,,Javascript,,,,,,,,,
4519,2022,,Python,,SQL,,C++,,Javascript,,,,,,,,PHP,
4520,2022,,Python,,SQL,,C++,,Javascript,,,,,,,,,
4521,2022,"Data Analyst (Business, Marketing, Financial, Quantitative, etc)",Python,,SQL,,,,,,,,,,,,,
4522,2022,,,,,,,,,,,,,,,,,
4523,2022,,Python,R,SQL,,,,,,,,,,,,,
4524,2022,,Python,,SQL,,,,,,,,,,,,,
4525,2022,Teacher / professor,Python,R,SQL,C,C++,Java,Javascript,,,,MATLAB,,,,,
4526,2022,Teacher / professor,Python,,,,C++,,,,,,,,,,,
4527,2022,Currently not employed,Python,R,,,,,,,,,,,Other,,,
4528,2022,Currently not employed,Python,,SQL,C,C++,,,,,,,,,,,
4529,2022,,Python,,SQL,,,Java,,,,,,,,,,
4530,2022,Data Scientist,Python,,,,,,Javascript,,,,,,,,,
4531,2022,,Python,R,,,,,,,,,,,,,,
4532,2022,,Python,,,,,,,,,,,,Other,,,
4533,2022,Data Architect,Python,,,C,C++,Java,,,,,,,,,,
4534,2022,,Python,,,,C++,,,,,,,,,,,
4535,2022,,Python,R,,,,Java,,,,,,,,,,
4536,2022,,Python,R,SQL,,,,,,,,,,,,,
4537,2022,,Python,,SQL,,,,,,,,,,,,,
4538,2022,Data Engineer,Python,,SQL,,,,Javascript,,,Bash,,,,,,
4539,2022,,,,,,,,,,,,,,,,,
4540,2022,,Python,,,,C++,Java,,,,,,,,,,
4541,2022,,Python,,,C,,,,,,,,,,,,
4542,2022,"Data Analyst (Business, Marketing, Financial, Quantitative, etc)",,,,,,,,,,,,,Other,,,
4543,2022,"Data Analyst (Business, Marketing, Financial, Quantitative, etc)",Python,,,,,,,,,,,,,,,
4544,2022,Currently not employed,Python,,SQL,,,,,,,,,,,,,
4545,2022,,Python,R,SQL,,,Java,,,,,,,,,,
4546,2022,Software Engineer,Python,R,SQL,,,Java,,,,,,,,,,
4547,2022,Data Scientist,,,SQL,,,Java,Javascript,,,,,,,,,
4548,2022,Other,,,,,,,,,,,,,,,,
4549,2022,,Python,,SQL,C,C++,Java,Javascript,,,Bash,,,,,,
4550,2022,,Python,,,,,,,,,,,,,,,
4551,2022,,Python,,SQL,,,,Javascript,,,,,,,,,
4552,2022,Research Scientist,Python,R,,,,,,,,,,,,C#,,
4553,2022,Data Scientist,Python,R,SQL,,,,,,,,,,,,,
4554,2022,,,,,,,,,,,,,,,,,
4555,2022,,Python,,,,,,,,,,MATLAB,,,,,
4556,2022,,Python,,SQL,,,,,,,,,,,,,
4557,2022,,Python,,SQL,C,C++,,Javascript,,,,,,,,PHP,
4558,2022,,Python,,,,,,,,,,,,,,,
4559,2022,,Python,,,,C++,,,,,,,,,,,
4560,2022,Machine Learning/ MLops Engineer,Python,,,,,,,,,,,,,,,
4561,2022,,Python,,SQL,,,,,,,,,,,,,
4562,2022,,Python,,,,,,,,,,,,,,,
4563,2022,,Python,,,,,,Javascript,,,,,,,,,
4564,2022,,Python,,,,,,,,,,MATLAB,,,,,
4565,2022,,,,,,,,,,,,,,,,,
4566,2022,Data Engineer,Python,,,,,Java,,,,Bash,,,,,,Go
4567,2022,,Python,,,,,,,,,,,,,,,
4568,2022,,Python,,,C,,,,,,,,,,,,
4569,2022,,Python,,,,,,,,,,,,,,,
4570,2022,,Python,,SQL,C,C++,Java,,,,,,,,C#,PHP,Go
4571,2022,Engineer (non-software),Python,,,,,,,,,,MATLAB,,,,,
4572,2022,"Data Analyst (Business, Marketing, Financial, Quantitative, etc)",Python,R,SQL,,,,,,,,,,,,,
4573,2022,"Data Analyst (Business, Marketing, Financial, Quantitative, etc)",Python,R,SQL,,,,,,,,MATLAB,,Other,,,
4574,2022,,Python,,SQL,C,C++,Java,,,,,MATLAB,,,,,
4575,2022,Software Engineer,Python,,,,C++,,,,,,,,,,,Go
4576,2022,,Python,,SQL,,,,,,,,,,Other,,PHP,
4577,2022,Software Engineer,Python,,,,,,,,,,MATLAB,,,,,
4578,2022,"Manager (Program, Project, Operations, Executive-level, etc)",Python,,,C,C++,,Javascript,,,,,,,C#,,
4579,2022,,Python,,,,,Java,,,,,,,,,,
4580,2022,Other,Python,,,,,,,,,,,,,,,
4581,2022,,Python,R,SQL,C,C++,Java,Javascript,,,,,,Other,,PHP,
4582,2022,,Python,,SQL,,C++,,,,,,,,,,,
4583,2022,,Python,,,,,,,,,,,,,,,
4584,2022,Data Scientist,Python,,SQL,,,,,,,,,,,,,
4585,2022,Other,,,,,,,,,,,,,,,,
4586,2022,,Python,R,SQL,C,,,,,,,,,,,,
4587,2022,,Python,,SQL,C,,,,,,,,,,,,
4588,2022,Teacher / professor,Python,R,,,,,,,,,,,,,,
4589,2022,Machine Learning/ MLops Engineer,Python,,,,,,,,,,MATLAB,,,,,
4590,2022,Data Engineer,Python,,SQL,,,,,,,,,,,,,
4591,2022,Data Scientist,Python,R,SQL,,,,,,,,MATLAB,,,,,
4592,2022,"Data Analyst (Business, Marketing, Financial, Quantitative, etc)",Python,,SQL,,,,Javascript,,,,,,,,,
4593,2022,,Python,,,,,Java,,,,,,,,,,
4594,2022,,Python,,,C,C++,,,,,Bash,,,,,,
